Race,Date,Track Name,Laps,Track Length,Finishing Position,Starting Position,Driver,Car Brand,Laps Led,Qualifying Rank,Qualifying Time,Qualifying Speed,Practice Rank,Practice Time,Practice Speed,Pass Differential,Quality Passes,Driver Rating,Fastest Laps,Fantasy Points,Qualifying/Practice Rank
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,30,24,David Ragan,Ford,7,-1,-1,-1,23,27.610   ,195.581   ,-7,4,42.5,2,10.75,23
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,31,38,Reed Sorenson,Chevrolet,6,-1,-1,-1,36,28.292   ,190.867   ,5,0,37.7,0,21.5,36
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,32,30,Joey Gase,Chevrolet,0,-1,-1,-1,38,29.023   ,186.059   ,-5,0,32.1,0,10,38
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,33,32,Jeffrey Earnhardt,Chevrolet,4,-1,-1,-1,39,29.222   ,184.792   ,6,0,28.3,0,11,39
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,34,31,"Ray Black, Jr.",Chevrolet,0,-1,-1,-1,37,28.919   ,186.728   ,-1,0,27.6,0,7,37
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,35,17,"Dale Earnhardt, Jr.",Chevrolet,2,-1,-1,-1,12,27.327   ,197.607   ,-4,31,69.1,3,-7,12
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,36,20,Clint Bowyer,Ford,1,-1,-1,-1,21,27.504   ,196.335   ,-7,15,60.9,1,-7.25,21
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,37,11,Kyle Larson,Chevrolet,18,-1,-1,-1,10,27.290   ,197.875   ,15,50,104.7,46,8.5,10
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,38,33,David Starr,Chevrolet,0,-1,-1,-1,40,30.239   ,178.577   ,2,0,28.4,0,1,40
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,39,39,Corey LaJoie,Toyota,1,-1,-1,-1,34,28.168   ,191.707   ,1,0,31.5,0,5.25,34
2017_AAA_Texas_500,11/5/2017,Texas Motor Speedway,334,1.5,40,40,Gray Gaulding,Toyota,1,-1,-1,-1,33,28.164   ,191.734   ,-2,0,27.5,0,4.25,33
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,1,7,Matt Kenseth,Toyota,56,-1,-1,-1,6,26.319   ,136.783   ,2,12,130.4,49,90.5,6
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,2,4,Chase Elliott,Chevrolet,45,-1,-1,-1,1,26.207   ,137.368   ,5,32,112.7,16,63.25,1
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,3,5,"Martin Truex, Jr.",Toyota,44,-1,-1,-1,2,26.231   ,137.242   ,0,20,115.5,24,66,2
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,4,11,Erik Jones,Toyota,45,-1,-1,-1,13,26.437   ,136.173   ,16,32,110.2,21,68.75,13
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,5,6,Kevin Harvick,Ford,43,-1,-1,-1,11,26.401   ,136.358   ,12,32,108.9,15,58.25,11
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,6,13,Jamie McMurray,Chevrolet,35,-1,-1,-1,7,26.352   ,136.612   ,12,36,98.7,16,61.75,7
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,7,8,Kyle Busch,Toyota,41,-1,-1,-1,4,26.301   ,136.877   ,-1,37,97.7,3,49.75,4
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,8,27,"Ricky Stenhouse, Jr.",Ford,29,-1,-1,-1,20,26.550   ,135.593   ,31,22,75.7,1,62.75,20
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,9,22,Aric Almirola,Ford,28,-1,-1,-1,25,26.633   ,135.171   ,15,8,78.7,1,55.5,25
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,10,14,"Dale Earnhardt, Jr.",Chevrolet,27,-1,-1,-1,15,26.463   ,136.039   ,-6,20,82.6,1,45.25,15
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,11,29,Ty Dillon,Chevrolet,26,-1,-1,-1,30,26.841   ,134.123   ,18,13,82.1,1,58,30
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,12,9,Joey Logano,Ford,25,-1,-1,-1,9,26.374   ,136.498   ,-16,27,78.7,0,35.25,9
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,13,20,Clint Bowyer,Ford,25,-1,-1,-1,12,26.410   ,136.312   ,13,44,85.8,4,46.25,12
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,14,21,Austin Dillon,Chevrolet,23,-1,-1,-1,19,26.531   ,135.690   ,12,17,79.4,0,42.75,19
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,15,19,Paul Menard,Chevrolet,22,-1,-1,-1,18,26.529   ,135.701   ,-4,13,70.9,0,38.5,18
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,16,16,Brad Keselowski,Ford,21,-1,-1,-1,17,26.502   ,135.839   ,-7,11,76.7,0,33.25,17
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,17,1,Ryan Blaney,Ford,20,-1,-1,-1,5,26.303   ,136.867   ,-24,31,82.5,1,16.5,5
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,18,10,Daniel Suarez,Toyota,19,-1,-1,-1,21,26.556   ,135.563   ,-20,20,69.6,0,22.75,21
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,19,17,Kasey Kahne,Chevrolet,18,-1,-1,-1,14,26.455   ,136.080   ,0,0,62,0,27.5,14
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,20,18,Ryan Newman,Chevrolet,22,-1,-1,-1,16,26.492   ,135.890   ,1,41,85.5,31,43,16
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,21,15,Kurt Busch,Ford,16,-1,-1,-1,22,26.565   ,135.517   ,-15,9,65,0,21,22
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,22,28,Michael McDowell,Chevrolet,15,-1,-1,-1,29,26.742   ,134.620   ,6,0,57.1,3,33.25,29
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,23,23,A.J. Allmendinger,Chevrolet,14,-1,-1,-1,24,26.622   ,135.227   ,3,0,53,0,24.5,24
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,24,32,Landon Cassill,Ford,13,-1,-1,-1,31,26.843   ,134.113   ,8,0,48.3,0,31.25,31
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,25,24,Danica Patrick,Ford,12,-1,-1,-1,26,26.649   ,135.089   ,-16,0,48.2,0,21,26
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,26,37,D.J. Kennington,Chevrolet,11,-1,-1,-1,34,27.586   ,130.501   ,1,0,40.8,0,31.75,34
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,27,30,Matt DiBenedetto,Ford,10,-1,-1,-1,32,26.928   ,133.690   ,1,0,43.8,0,22.5,32
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,28,36,David Starr,Toyota,0,-1,-1,-1,37,27.869   ,129.176   ,1,0,36.8,0,24,37
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,29,38,Jeffrey Earnhardt,Chevrolet,8,-1,-1,-1,38,28.044   ,128.370   ,-4,0,34.7,0,26,38
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,30,35,Joey Gase,Chevrolet,0,-1,-1,-1,36,27.649   ,130.204   ,0,0,32.7,0,19,36
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,31,33,Corey LaJoie,Toyota,6,-1,-1,-1,33,27.199   ,132.358   ,12,0,38.7,1,17,33
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,32,40,Derrike Cope,Chevrolet,5,-1,-1,-1,39,28.308   ,127.173   ,1,0,30,0,21.25,39
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,33,26,David Ragan,Ford,4,-1,-1,-1,23,26.617   ,135.252   ,-7,0,51,0,5,23
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,34,39,Kyle Weatherman,Chevrolet,3,-1,-1,-1,-1,-1,-1,0,0,27.4,0,15.75,39
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,35,2,Denny Hamlin,Toyota,21,-1,-1,-1,3,26.288   ,136.945   ,-4,8,117.2,51,6.75,3
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,36,34,Cole Whitt,Chevrolet,1,-1,-1,-1,35,27.608   ,130.397   ,-13,0,37,0,6.25,35
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,37,31,Chris Buescher,Chevrolet,1,-1,-1,-1,27,26.651   ,135.079   ,4,0,46.5,0,1.25,27
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,38,25,Trevor Bayne,Ford,1,-1,-1,-1,28,26.687   ,134.897   ,7,0,49,0,-6.75,28
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,39,12,Jimmie Johnson,Chevrolet,2,-1,-1,-1,8,26.365   ,136.545   ,-1,9,58.6,2,-20.5,8
2017_Can-Am_500,11/12/2017,Phoenix Raceway,312,1,40,3,Kyle Larson,Chevrolet,11,-1,-1,-1,10,26.379   ,136.472   ,-33,7,78.5,23,-18.75,10
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,1,2,"Martin Truex, Jr.",Toyota,40,-1,-1,-1,2,31.299   ,172.529   ,0,31,129.3,19,66.5,2
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,2,3,Kyle Busch,Toyota,35,-1,-1,-1,1,31.269   ,172.695   ,3,39,123.4,58,80.75,1
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,3,7,Kyle Larson,Chevrolet,54,-1,-1,-1,4,31.539   ,171.217   ,18,31,140.1,68,92.5,4
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,4,9,Kevin Harvick,Ford,33,-1,-1,-1,3,31.420   ,171.865   ,3,38,116.6,24,65.25,3
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,5,18,Chase Elliott,Chevrolet,39,-1,-1,-1,15,31.852   ,169.534   ,22,69,98.5,2,62.75,15
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,6,19,Joey Logano,Ford,36,-1,-1,-1,26,32.134   ,168.046   ,10,55,101.6,1,60.5,26
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,7,5,Brad Keselowski,Ford,30,-1,-1,-1,21,31.968   ,168.919   ,9,62,107.2,9,47,21
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,8,4,Matt Kenseth,Toyota,33,-1,-1,-1,12,31.826   ,169.673   ,-11,35,96,2,41.25,12
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,9,1,Denny Hamlin,Toyota,32,-1,-1,-1,5,31.606   ,170.854   ,-13,48,97.1,2,36,5
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,10,21,Ryan Newman,Chevrolet,27,-1,-1,-1,17,31.903   ,169.263   ,-3,18,79.3,1,52.25,17
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,11,17,Austin Dillon,Chevrolet,26,-1,-1,-1,13,31.831   ,169.646   ,7,58,85.6,3,47,13
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,12,16,Clint Bowyer,Ford,26,-1,-1,-1,19,31.920   ,169.173   ,10,57,87.2,0,42.5,19
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,13,13,Jamie McMurray,Chevrolet,24,-1,-1,-1,18,31.916   ,169.194   ,4,43,81.5,0,37,18
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,14,26,A.J. Allmendinger,Chevrolet,23,-1,-1,-1,30,32.357   ,166.888   ,13,31,73.3,0,47.75,30
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,15,6,"Ricky Stenhouse, Jr.",Ford,22,-1,-1,-1,16,31.894   ,169.311   ,-11,39,82.3,8,29.5,16
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,16,15,Paul Menard,Chevrolet,21,-1,-1,-1,11,31.819   ,169.710   ,-19,3,55.6,2,33.25,11
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,17,30,David Ragan,Ford,20,-1,-1,-1,28,32.248   ,167.452   ,7,1,56.7,3,46.5,28
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,18,20,Aric Almirola,Ford,19,-1,-1,-1,23,32.009   ,168.703   ,20,7,68.9,1,33.25,23
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,19,12,Trevor Bayne,Ford,18,-1,-1,-1,6,31.687   ,170.417   ,-9,0,62.2,2,23.5,6
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,20,29,Chris Buescher,Chevrolet,17,-1,-1,-1,24,32.079   ,168.334   ,-14,0,50.6,1,37.75,24
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,21,14,Erik Jones,Toyota,16,-1,-1,-1,22,31.976   ,168.877   ,-2,0,67.3,0,20,22
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,22,8,Kurt Busch,Ford,24,-1,-1,-1,9,31.776   ,169.940   ,3,47,86.8,0,14,9
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,23,28,Landon Cassill,Ford,14,-1,-1,-1,31,32.453   ,166.394   ,-2,6,47.5,0,29.5,31
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,24,23,Michael McDowell,Chevrolet,13,-1,-1,-1,8,31.748   ,170.089   ,-9,4,54.4,3,23.75,8
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,25,24,"Dale Earnhardt, Jr.",Chevrolet,12,-1,-1,-1,14,31.831   ,169.646   ,17,5,64.8,9,25.5,14
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,26,32,Ty Dillon,Chevrolet,11,-1,-1,-1,32,32.505   ,166.128   ,-2,5,53.2,0,26.75,32
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,27,22,Jimmie Johnson,Chevrolet,10,-1,-1,-1,7,31.731   ,170.181   ,-6,15,63.4,12,20.5,7
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,28,33,Cole Whitt,Chevrolet,9,-1,-1,-1,33,32.635   ,165.467   ,1,3,40.2,0,23.25,33
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,29,11,Ryan Blaney,Ford,8,-1,-1,-1,20,31.958   ,168.972   ,-17,7,54.9,3,0.5,20
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,30,31,Matt DiBenedetto,Ford,7,-1,-1,-1,29,32.261   ,167.385   ,-7,0,40.7,3,18.25,29
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,31,34,Corey LaJoie,Toyota,0,-1,-1,-1,35,32.971   ,163.780   ,-6,5,34.7,0,16,35
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,32,36,Jeffrey Earnhardt,Chevrolet,5,-1,-1,-1,36,33.686   ,160.304   ,-24,0,33.8,0,17.25,36
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,33,27,Kasey Kahne,Chevrolet,4,-1,-1,-1,25,32.083   ,168.313   ,11,6,41.8,1,6.5,25
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,34,10,Daniel Suarez,Toyota,3,-1,-1,-1,10,31.795   ,169.838   ,-11,32,65.2,0,-13.25,10
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,35,37,Reed Sorenson,Chevrolet,2,-1,-1,-1,34,32.936   ,163.954   ,1,0,29.8,0,11.5,34
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,36,38,David Starr,Chevrolet,0,-1,-1,-1,38,34.293   ,157.467   ,1,0,29.1,0,10,38
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,37,25,Danica Patrick,Ford,1,-1,-1,-1,27,32.219   ,167.603   ,9,0,45.8,0,-4.75,27
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,38,39,"Ray Black, Jr.",Chevrolet,0,-1,-1,-1,39,34.626   ,155.952   ,1,0,24.8,0,7,39
2017_Ford_EcoBoost_400,11/19/2017,Homestead-Miami Speedway,267,1.5,39,35,Joey Gase,Toyota,0,-1,-1,-1,37,33.692   ,160.275   ,-4,0,23.7,0,1,37
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,1,14,Austin Dillon,Chevrolet,42,-1,-1,-1,5,45.621   ,197.278   ,3,67,84.8,11,75,5
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,2,7,Bubba Wallace,Chevrolet,39,-1,-1,-1,27,46.977   ,191.583   ,2,161,101.2,5,59.25,27
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,3,2,Denny Hamlin,Toyota,35,-1,-1,-1,2,45.085   ,199.623   ,20,101,100.8,8,52.75,2
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,4,5,Joey Logano,Ford,41,-1,-1,-1,23,46.735   ,192.575   ,-13,133,105.2,5,53.75,23
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,5,21,Chris Buescher,Chevrolet,32,-1,-1,-1,34,47.541   ,189.310   ,12,52,73.3,4,65,34
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,6,16,Paul Menard,Ford,42,-1,-1,-1,15,46.515   ,193.486   ,7,191,91,11,64,15
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,7,3,Ryan Blaney,Ford,48,-1,-1,-1,19,46.627   ,193.021   ,19,155,132.6,5,47.5,19
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,8,13,Ryan Newman,Chevrolet,29,-1,-1,-1,17,46.625   ,193.029   ,-13,112,90.9,8,52.25,17
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,9,22,Michael McDowell,Ford,39,-1,-1,-1,26,46.941   ,191.730   ,14,70,81.4,10,62.75,26
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,10,20,A.J. Allmendinger,Chevrolet,27,-1,-1,-1,32,47.403   ,189.861   ,-13,59,81.3,3,52.25,32
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,11,37,Aric Almirola,Ford,33,-1,-1,-1,18,46.627   ,193.021   ,9,130,88.9,6,70.25,18
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,12,29,Justin Marks,Chevrolet,0,-1,-1,-1,36,47.783   ,188.352   ,-10,5,52.3,3,50.5,36
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,13,18,Trevor Bayne,Ford,28,-1,-1,-1,21,46.653   ,192.914   ,7,180,85.2,9,47.5,21
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,14,39,David Gilliland,Ford,0,-1,-1,-1,30,47.124   ,190.985   ,-15,2,50.2,3,56.5,30
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,15,10,Clint Bowyer,Ford,22,-1,-1,-1,22,46.691   ,192.757   ,-23,108,68.3,3,31,22
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,16,19,Jamie McMurray,Chevrolet,21,-1,-1,-1,6,45.639   ,197.200   ,-12,2,49,2,37.25,6
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,17,1,Alex Bowman,Chevrolet,29,-1,-1,-1,9,46.092   ,195.262   ,-7,200,96.8,4,20.25,9
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,18,24,"Martin Truex, Jr.",Toyota,30,-1,-1,-1,13,46.442   ,193.790   ,12,192,85.3,5,42,13
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,19,38,Kyle Larson,Chevrolet,18,-1,-1,-1,10,46.241   ,194.632   ,59,88,59,6,51.5,10
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,20,34,Gray Gaulding,Toyota,17,-1,-1,-1,-1,-1,-1,-49,15,45.3,0,42.25,34
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,21,27,Jeffrey Earnhardt,Chevrolet,16,-1,-1,-1,37,48.360   ,186.104   ,-20,1,50.4,1,33.5,37
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,22,40,Mark Thompson,Ford,15,-1,-1,-1,38,48.923   ,183.963   ,0,0,39.7,0,43.75,38
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,23,33,William Byron,Chevrolet,14,-1,-1,-1,14,46.480   ,193.632   ,16,78,61,5,37,14
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,24,30,D.J. Kennington,Toyota,13,-1,-1,-1,33,47.505   ,189.454   ,-15,0,39.5,0,29.25,33
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,25,12,Kyle Busch,Toyota,12,-1,-1,-1,1,45.058   ,199.743   ,-27,59,49.2,5,11.5,1
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,26,11,Kurt Busch,Ford,21,-1,-1,-1,24,46.811   ,192.263   ,14,222,93.5,11,13.75,24
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,27,36,Matt DiBenedetto,Ford,10,-1,-1,-1,35,47.562   ,189.227   ,-6,35,54.9,4,30.5,35
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,28,25,Brendan Gaughan,Chevrolet,9,-1,-1,-1,28,46.988   ,191.538   ,-1,82,56.1,4,17.25,28
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,29,9,"Ricky Stenhouse, Jr.",Ford,15,-1,-1,-1,8,46.062   ,195.389   ,-14,172,90.1,3,0.25,8
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,30,15,David Ragan,Ford,7,-1,-1,-1,29,47.039   ,191.331   ,-1,77,67.2,7,4.25,29
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,31,6,Kevin Harvick,Ford,10,-1,-1,-1,20,46.645   ,192.947   ,-9,171,83,0,-9.5,20
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,32,31,Brad Keselowski,Ford,5,-1,-1,-1,12,46.424   ,193.865   ,28,133,66.3,2,13.25,12
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,33,4,Chase Elliott,Chevrolet,7,-1,-1,-1,16,46.540   ,193.382   ,3,198,63.7,3,-14.75,16
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,34,26,Kasey Kahne,Chevrolet,3,-1,-1,-1,25,46.859   ,192.066   ,-19,113,35,0,2.75,25
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,35,28,Danica Patrick,Chevrolet,2,-1,-1,-1,31,47.361   ,190.030   ,2,22,40,3,4,31
2018_Daytona_500,2/18/2018,Daytona International Speedway,200,2.5,36,8,Erik Jones,Toyota,1,-1,-1,-1,4,45.109   ,199.517   ,-5,117,76.4,2,-18.75,4
